1,8414416
2,7764093
3,7775227
4,7412991
5,7839699
6,7640115
7,8364659
8,7792120
9,7630163
10,7706652
11,7740544
12,8018345
13,7810229
14,7728064
15,7517064
16,7700087
17,7718278
18,8492414
19,7725820
20,7726403
21,7692653
22,7683846
23,7691254
24,7781354
25,7722452
26,7622426
27,7398528
28,8333729
29,7600480
30,8060016
31,7584210
32,7520563
33,7757523
34,8447375
35,7635883
36,7625914
37,7574858
38,7746226
39,7690335
40,7585404
41,7562033
42,8395811
43,7653348
44,7862024
45,7770409
46,8645667
47,7604902
48,7580494
49,7655382
50,7642278
51,7893005
52,7507103
53,7714451
54,8336067
55,7712717
56,7677233
57,7655724
58,8188825
59,7509284
60,8527476
61,7863404
62,7614288
63,7713097
64,7772250
65,7609993
66,7708612
67,7583222
68,7570402
69,8366143
70,7580529
71,7518528
72,7471800
73,7718861
74,7630001
75,8403224
76,8524299
77,7655716
78,8356869
79,7599474
80,7628481
81,7641287
82,7587882
83,7661414
84,7595037
85,7836536
86,7490105
87,7656106
88,8446371
89,7648142
90,7741460
91,7435556
92,7691039
93,8452159
94,7650267
95,7841384
96,8162466
97,7624817
98,7548802
99,7627309
100,7566223
101,7738513
102,7695433
103,7599769
104,8298158
105,7731768
106,8191164
107,8287268
108,8539267
109,7672592
110,7480521
111,7364641
112,8625078
113,8397901
114,7592382
115,7558089
116,7740213
117,7440554
118,8502746
119,7527836
120,8094244
121,7526660
122,7733968
123,7679268
124,7438178
125,7680936
126,7736917
127,7805237
128,7595078
129,7721903
130,8482590
131,7700119
132,7645695
133,7792618
134,7551659
135,7639520
136,7613477
137,7520654
138,7560880
139,7561926
140,7638122
141,7717482
142,7812448
143,8101274
144,7516333
145,7956286
146,7653906
147,7664168
148,7821619
149,7644382
150,7750001
151,7752426
152,8179183
153,7824340
154,7740082
155,7741321
156,7847903
157,7788649
158,7568911
159,7711806
160,8292947
161,7700610
162,7678484
163,7587970
164,7584302
165,7547554
166,8323665
167,7816279
168,7535411
169,8196455
170,8351192
171,7759759
172,7668178
173,8659159
174,7631672
175,8060320
176,7487858
177,7581905
178,7654294
179,7780024
180,7797271
181,7806472
182,7734781
183,7609984
184,7512708
185,7860073
186,8192085
187,8194657
188,8219163
189,7736979
190,7606546
191,7376683
192,7662564
193,8176736
194,7852841
195,7835161
196,7779833
197,7992587
198,7732003
199,7619897
200,7593628
201,8092530
202,7777134
203,7637244
204,7381038
205,7363149
206,8194628
207,7761341
208,7414269
209,7386855
210,7761406
211,7571054
212,7459122
213,7561764
214,8215169
215,7487079
216,7741158
217,7623398
218,7758240
219,7830910
220,7756513
221,7789293
222,7774944
223,8373461
224,8455628
225,7592650
226,7956981
227,7446290
228,7647266
229,7582709
230,7708121
231,7736772
232,7928166
233,7679781
234,7631956
235,7665432
236,7717601
237,7758549
238,7696897
239,8525900
240,8139952
241,7567550
242,7593220
243,7542775
244,7530300
245,7668552
246,8170732
247,7552424
248,7849083
249,7759272
250,7499287
251,7488219
252,7655675
253,7764123
254,8754407
255,7754208
256,7766241
257,7566365
258,7651218
259,7686964
260,7734276
261,7541804
262,7438748
263,7444467
264,8413125
265,7762075
266,7801663
267,7744752
268,8039118
269,7732992
270,7735029
271,7784769
272,7610441
273,7509982
274,7468796
275,7763407
276,7471891
277,8115031
278,7722502
279,7755502
280,8593316
281,7480681
282,7607793
283,7741855
284,7820384
285,8438739
286,7645761
287,7580007
288,7709139
289,8293238
290,7604413
291,7973734
292,7741626
293,8143626
294,7570625
295,7656397
296,7592423
297,7711855
298,8206808
299,8104656
300,7615328
301,7776733
302,7462606
303,7675481
304,7905349
305,7464100
306,7775790
307,7838364
308,7704630
309,8249133
310,7601893
311,8128163
312,8252243
313,8233276
314,8461274
315,7484327
316,8131174
317,7648640
318,8509803
319,7815796
320,8586742
321,7634289
322,7495213
323,7618926
324,7678165
325,7511439
326,7856241
327,7765303
328,7628185
329,7819984
330,7341158
331,7743383
332,8342970
333,7583481
334,8613207
335,7666797
336,7556262
337,7616884
338,8220953
339,7529369
340,7406225
341,7736288
342,7641090
343,7458860
344,7790535
345,7735288
346,7567840
347,7651213
348,7595856
349,7667654
350,7620940
351,7783314
352,7978197
353,7691387
354,7602807
355,7532856
356,7725421
357,7488783
358,7298608
359,7478588
360,8671948
361,7606703
362,8201243
363,7782974
364,7785182
365,8360575
366,7668875
367,7704369
368,7721228
369,8398789
370,8154484
371,7702292
372,7487529
373,8213286
374,8163295
375,8574239
376,7549990
377,8860273
378,8084318
379,8634150
380,7675963
381,7775720
382,7985780
383,7536607
384,7796952
385,7668655
386,7643029
387,7865628
388,7788668
389,8485300
390,7484466
391,7641165
392,7772623
393,7587701
394,7689156
395,7558506
396,7842449
397,8396672
398,8257116
399,7459381
400,7768884
401,7787184
402,7615161
403,7841686
404,7674199
405,7465428
406,7669953
407,7609471
408,7573915
409,7585989
410,8176118
411,7838586
412,7609239
413,7737664
414,7778823
415,7822423
416,8757331
417,7640951
418,7531783
419,8201846
420,7587941
421,7725404
422,7814970
423,7900222
424,7374936
425,7672128
426,8413807
427,8148294
428,8053659
429,7592676
430,8347246
431,7459192
432,8185691
433,7842849
434,7590878
435,7587905
436,7767639
437,8105325
438,8862279
439,8515694
440,7841107
441,7669807
442,7416114
443,7778951
444,8725092
445,7542491
446,7513755
447,7670341
448,7644985
449,7611393
450,8344105
451,7610964
452,7619985
453,7480579
454,7721527
455,7661853
456,7767059
457,7341123
458,7586057
459,8779320
460,7577190
